text,category
Pwede ba mag-reklamo? sumabog ang transformer kasi sa Panganiban Drive. Thanks.,utilities
pwede ba mag-reklamo? ipis infestation sa public market kasi sa metropolitan cathedral. thanks.,sanitation
I would like to report that bitak-bitak na ang pader in Tinago.,infrastructure
Fyi clogged drainage causing smell s Magsysy Avenue.,sanitation
"Sir/Ma'am, pa-check naman po ng Ecology Park, may patay na daga sa daan po kasi.",sanitation
Magtatanong lang po regarding bitak-bitak na ang pader sa Panicuason?,infrastructure
Formal complaint: illegal jumper connection report located in Plaza Rizal.,utilities
Pwede ba mag-reklamo? traffic rerouting confusion kasi sa Triangulo. Thanks.,traffic
i would like to report that 4ps beneficiary inquiry in tabuco.,social_services
Pwede ba mag-reklamo? counter-flow na tricycle kasi sa Concepcion Pequeña. Thanks.,traffic
"Kami po ay taga UNC gate, report ko lang na tanod sleeping on duty.",public_safety
Good day. We are requesting assistance because gang war threat at Concepcion Grande.,public_safety
Gud pm. bulky waste pickup request s Igualdad. Tnx.,waste_management
Please be informed that feeding program request for kids in the vicinity of Balatas.,social_services
Magtatanong lang po regarding walang tubig simula kanina sa Bagumbayan?,utilities
To the City Government: ipis infestation sa public market here in Lerma. Please investigate.,sanitation
Formal complaint: vandalism sa pader ng school located in Carolina.,public_safety
Parang wala namang action. livelihood program for mothers pa rin sa Liboton.,employment
Concern lng re: tanod sleeping on duty s Pnganiban Drive.,public_safety
"Jusko, public toilet walang tubig at madumi nanaman sa Ecology Park. Ilang araw na to.",sanitation
Concern lng re: tambak na basura s kalsda s Santa Cruz.,sanitation
Report ko lng unsnitary street food vendors d2 s Balatas.,sanitation
Concern lng re: grabe ng traffic ngayon s Abella.,traffic
Reporting a concern regarding requesting ambulance assistance at Metropolitan Cathedral.,health
I would like to report that collapsed riprap sa ilog in Triangulo.,infrastructure
Formal complaint: ipis infestation sa public market located in Plaza Quince.,sanitation
"Concerned lang po kami sa mga bata, basketball court needs renovation dito sa Balatas.",infrastructure
Good day. We are requesting assistance because nawalan ng internet connection at Plaza Rizal.,utilities
"Ask ko lang po kung may action na, clogged drainage causing smell kasi dito sa Panicuason.",sanitation
Report ko lng curfew violation ng mga minor d2 s Abella.,public_safety
Pwede ba mag-reklamo? child abuse report kasi sa Ateneo Avenue. Thanks.,social_services
"Jusko, stray dogs chasing people nanaman sa Plaza Rizal. Ilang araw na to.",health
Fyi financial aid for poor students s Plaza Quince.,social_services
I would like to report that 4ps beneficiary inquiry in Dayangdang.,social_services
Gud pm. no entry violation reports s Balatas. Tnx.,traffic
"Sir/Ma'am, pa-check naman po ng Concepcion Pequeña, need oxygen tank assistance po kasi.",health
GUD PM. PUBLIC TOILET WALNG TUBIG AT MADUMI S DAYNGDNG. TNX.,sanitation
"Ask ko lang po kung may action na, illegal parking sa kalsada kasi dito sa Igualdad.",traffic
"Grabe naman, puno na ang septic tank dito sa SM Naga area! Ano na??",sanitation
Report ko lng puno na ng septic tank d2 s Sabng.,sanitation
Good day. We are requesting assistance because inquiry for DOLE TUPAD program at Liboton.,employment
"Jusko, collapsed riprap sa ilog nanaman sa LCC Mall. Ilang araw na to.",infrastructure
Pwede ba mag-reklamo? need namin ng schedule for anti-rabies kasi sa Sabang. Thanks.,health
Magtatanong lang po regarding unpaid overtime pay sa Liboton?,employment
I would like to report that financial aid for poor students in Panganiban Drive.,social_services
"Report ko lng sira ng tulay, delikado d2 s Bagumbayan.",infrastructure
Kailan po kaya maayos ang Carolina? riot ng mga kabataan kagabi po kasi.,public_safety
"CONCERNED LANG PO KAMI SA MGA BATA, WALANG SIDEWALK NA MADAANAN DITO SA CARARAYAN.",infrastructure
Huy pansinin niyo naman to. traffic rerouting confusion sa Liboton. Nakaka-stress!,traffic
to the city government: shocking electricity bill amount here in concepcion pequeña. please investigate.,utilities
Parang wala namang action. may magnanakaw na umaaligid pa rin sa Jesse Robredo Coliseum.,public_safety
Anyone from city hall? burial assistance request here in Carolina. So hassle.,social_services
Formal complaint: gang war threat located in Lerma.,public_safety
"Sir/Ma'am, pa-check naman po ng Plaza Quince, penalty for littering inquiry po kasi.",waste_management
"Concerned lang po kami sa mga bata, walang doctor sa health center dito sa Metropolitan Cathedral.",health
"Kami po ay taga Metropolitan Cathedral, report ko lang na curfew violation ng mga minor.",public_safety
To the City Government: congested intersection always here in UNC gate. Please investigate.,traffic
Good day. We are requesting assistance because diarrhea outbreak due to dirty water at Sabang.,health
Reporting a concern regarding tesda training schedule inquiry at Bagumbayan.,employment
Urgent: may patay na daga s daan d2 s San Felipe.,sanitation
I would like to report that bato-bato sa sasakyan incidents in Igualdad.,public_safety
HUY PANSININ NIYO NAMAN TO. 4PS BENEFICIARY INQUIRY SA TABUCO. NAKAKA-STRESS!,social_services
"Concerned lang po kami sa mga bata, walang tubig simula kanina dito sa UNC gate.",utilities
"Kami po ay taga San Francisco, report ko lang na unfair labor practice sa trabaho.",employment
Magtatanong lang po regarding colorum vehicles operating sa Tabuco?,traffic
update po s illegal dumping site s vacant lot s carolina? wala pa action.,waste_management
formal complaint: child abuse report located in sabang.,social_services
"grabe naman, ang lalim ng lubak sa daan dito sa magsaysay avenue! ano na??",infrastructure
Concern lng re: snatching incident s kanto s Dinaga.,public_safety
"Shoutout sa LGU, tanod sleeping on duty sa Dinaga. Please actionan agad.",public_safety
Good day. We are requesting assistance because colorum vehicles operating at Carolina.,traffic
"Grabe naman, drainage cover is missing dito sa Tabuco! Ano na??",infrastructure
"Jusko, tumataas ang cases ng dengue nanaman sa Concepcion Grande. Ilang araw na to.",health
Gud pm. openings for construction workers s Pnganiban Drive. Tnx.,employment
"Sir/Ma'am, pa-check naman po ng Plaza Quince, kailan ang schedule ng hakot po kasi.",waste_management
Report ko lng requesting ambulance assistance d2 s Lerma.,health
Anyone from city hall? senior citizen pension delay here in Cararayan. So hassle.,social_services
"Kami po ay taga Tabuco, report ko lang na may patay na daga sa daan.",sanitation
Please be informed that bato-bato sa sasakyan incidents in the vicinity of Metropolitan Cathedral.,public_safety
Report ko lng hindi dumaan ng garbage truck d2 s LCC Mall.,waste_management
Help. child abuse report s Pnganiban Drive. Pls fix.,social_services
Please be informed that kailan ang schedule ng hakot in the vicinity of Plaza Rizal.,waste_management
"Concerned lang po kami sa mga bata, 4ps beneficiary inquiry dito sa Plaza Rizal.",social_services
"ASK KO LANG PO KUNG MAY ACTION NA, LOW WATER PRESSURE TUWING UMAGA KASI DITO SA BALATAS.",utilities
"Jusko, need namin ng schedule for anti-rabies nanaman sa Panicuason. Ilang araw na to.",health
I would like to report that tambak na basura sa kalsada in Igualdad.,sanitation
Update po s illegal dumping site s vacant lot s San Francisco? Wala pa action.,waste_management
To the City Government: nagkalat na used face masks here in Naga City People's Mall. Please investigate.,sanitation
Pwede ba mag-reklamo? mabaho ang poultry sa residential area kasi sa Mabolo. Thanks.,sanitation
Formal complaint: falling debris from construction located in Pacol.,infrastructure
"Grabe naman, unsanitary street food vendors dito sa Magsaysay Avenue! Ano na??",sanitation
Formal complaint: water pipe leak sa kalsada located in Triangulo.,utilities
Update po s sira ng bubong ng waiting shed s Concepcion Grande? Wala pa action.,infrastructure
Good day. We are requesting assistance because feeding program request for kids at Balatas.,social_services
Concern lng re: tricycle overcharging fare s Cararayan.,traffic
Gud pm. tesda training schedule inquiry s Dinaga. Tnx.,employment
"Sir/Ma'am, pa-check naman po ng Peñafrancia, solo parent benefits inquiry po kasi.",social_services
Report ko lng water pipe leak s kalsda d2 s Concepcion Pequeña.,utilities
"Grabe naman, ubos na ang gamot sa center dito sa San Isidro! Ano na??",health
Gud pm. jeepney cutting trip violation s Dinaga. Tnx.,traffic
"Kami po ay taga Liboton, report ko lang na no entry violation reports.",traffic
Pwede ba mag-reklamo? counter-flow na tricycle kasi sa Igualdad. Thanks.,traffic
Magtatanong lang po regarding employer not paying SSS contribution sa Calauag?,employment
Magtatanong lang po regarding illegal dismissal complaint sa Diversion Road?,employment
Report ko lng water pipe leak s kalsda d2 s Jesse Robredo Coliseum.,utilities
Report ko lng inom s kalsda hnggng madaling araw d2 s Lerma.,public_safety
Good day. We are requesting assistance because loading/unloading violation at Centro.,traffic
Reporting a concern regarding may magnanakaw na umaaligid at Pacol.,public_safety
Huy pansinin niyo naman to. vawc desk assistance needed sa Plaza Quince. Nakaka-stress!,social_services
"Jusko, sparking wires sa poste nanaman sa Sabang. Ilang araw na to.",utilities
Gud pm. nagsusunog ng plastic ng kapitbahay s Ateneo Avenue. Tnx.,waste_management
"Jusko, unfinished road works causing traffic nanaman sa Naga City People's Mall. Ilang araw na to.",infrastructure
Help. curfew violation ng mga minor s Peñafrancia. Pls fix.,public_safety
Fyi cash for work payout delay s Plaza Quince.,employment
Magtatanong lang po regarding maraming bata ang nilalagnat sa Tinago?,health
"CONCERNED LANG PO KAMI SA MGA BATA, CHILD ABUSE REPORT DITO SA ABELLA.",social_services
Report ko lng walng segregation policy d2 s San Felipe.,waste_management
Kailan po kaya maayos ang Magsaysay Avenue? inquiry for DOLE TUPAD program po kasi.,employment
"Kami po ay taga Bagumbayan, report ko lang na diarrhea outbreak due to dirty water.",health
"Concerned lang po kami sa mga bata, loading/unloading violation dito sa Panicuason.",traffic
"Grabe naman, nakatagilid na ang poste dito sa Magsaysay Avenue! Ano na??",infrastructure
Kailan po kaya maayos ang Concepcion Grande? basketball court needs renovation po kasi.,infrastructure
"Shoutout sa LGU, openings for construction workers sa Lerma. Please actionan agad.",employment
"Ask ko lang po kung may action na, penalty for littering inquiry kasi dito sa Concepcion Pequeña.",waste_management
To the City Government: walang segregation policy here in Carolina. Please investigate.,waste_management
"Jusko, suspicious person taking photos nanaman sa Del Rosario. Ilang araw na to.",public_safety
To the City Government: illegal jumper connection report here in Naga City People's Mall. Please investigate.,utilities
"Shoutout sa LGU, kailan ang next job fair sa Abella. Please actionan agad.",employment
"Sir/Ma'am, pa-check naman po ng Liboton, sparking wires sa poste po kasi.",utilities
"Parang wala namang action. daming lamok, need fumigation pa rin sa San Felipe.",health
Huy pansinin niyo naman to. drag racing ng motor sa gabi sa Cararayan. Nakaka-stress!,public_safety
"Jusko, ubos na ang gamot sa center nanaman sa Tabuco. Ilang araw na to.",health
Huy pansinin niyo naman to. slippery pathway due to moss sa Dayangdang. Nakaka-stress!,infrastructure
anyone from city hall? ubos na ang gamot sa center here in lcc mall. so hassle.,health
Anyone from city hall? drainage cover is missing here in Liboton. So hassle.,infrastructure
Magtatanong lang po regarding schedule ng tuli operation sa San Felipe?,health
anyone from city hall? 4ps beneficiary inquiry here in san francisco. so hassle.,social_services
Huy pansinin niyo naman to. child abuse report sa Naga City People's Mall. Nakaka-stress!,social_services
Formal complaint: kalat ang basura sa park located in San Isidro.,waste_management
"Shoutout sa LGU, riot ng mga kabataan kagabi sa Lerma. Please actionan agad.",public_safety
